k_res,PSD_periodogram,PSD_periodogram_hamm,PSD_mt,k_we,PSD_welch
51,0.011579780097136751201310873263944367650424283056054,0.012684015600959444785804762881033488751681629405707,0.011676014553232417142326018119457365204308782072725,51,0.012745155064526986437916820566888582657779080427136
52,0.012437141801349851706309356663693321820574055891484,0.012326588295850017510526954958606680452504900561127,0.012082635064777108380389696485213840704275867210526,52,0.011455569756431928929219461034595396355175743537461
53,0.010151778011319952745722191450074289864602405941696,0.010934519406158869133962764068112007080919565603811,0.011899259951286857098264962239996387686837207654987,53,0.011538594140605816785068178561697630882406681835574
54,0.012569712674623247938369356888330376979638625112301,0.012678075876766968846014017548041484749424371546369,0.011740446378125699032098195705217583734952009016134,54,0.012380333967302670407285047535903073706884899021014
55,0.012441226471614800302067003979957643400311440018413,0.012636062041844636541176860844048225253778623808852,0.011955124547406945954895264867533382001165063814239,55,0.012786142645847586644420445974473774339714041974485
56,0.012827543915720319814660182458285198059400045167422,0.013360069026781713395116341030274537120576262926373,0.011718656120923736747974612789614293107647619811879,56,0.01243118329512716980952017597004533290957058074923
57,0.010420337569968206558944059025514916605459347920259,0.011372010254355535693511046046132503242334902101732,0.011828881965682190656881016817716140947831198510747,57,0.012211872890406308144169523100741214851878002660303
58,0.013921839818553412840138516683857750066977132519241,0.013424243941074328590743461757783082146681685919376,0.012076758158145475134927411179285034559646331128338,58,0.011882933037332291130827677775543244516118606797304
59,0.010832732171398334843793472654846499203529219812481,0.012021855965572654088068210046533634868420237096167,0.012336683627382759066408295948016626880242415812258,59,0.013049500433962901801508488402285152166007057921566
60,0.011357612845205100420175677478507730855383783818979,0.012443625234370424201245473755489701536040749115186,0.012159999771282606661423582228492551374805190939859,60,0.013717828165851661632338036601227429097083542379583
61,0.014299480969632558834496167780858666418453140067868,0.014217386774955221180371636716155045625737177869821,0.012530320066218996108642777166234745115211016549698,61,0.012329591346308525459180229282948604226979762007247
62,0.012647158997075935764361044946757495210931665496901,0.013571907153408706291361113737557101031699857675813,0.01219870670338944599567617749951223271587252838799,62,0.012137784876924465481579524476804451288426213485724
63,0.011054810980482257434381701159198732598021308604075,0.010817582040390912155530246051382093385379804450972,0.012106737348105406633021727738654144248106206812768,63,0.015751607015241170395187948912797756464048920985293
64,0.012455395422276816623448729968483272845247711302363,0.010469808925499928662931142791589386459641634639331,0.012307642184060897059633598009276424085713306867871,64,0.033189276184688851292987149002641736504972715429926
65,0.010671726861885550208299610155417147527856513988809,0.0097526759796721659690642934636611780886121048959459,0.012368982827750064114987718443567864157988418177021,65,0.015894755231425793717112404623601678444576496173817
66,0.011522718560462229790895106280521065222899323998718,0.010293641234200959269716841711317446140254898835915,0.012527502266905278492581603877220137613753995050761,66,0.012087583166688269218517761656055649216996363935448
67,0.012676768654057598010818095138341199401565972948447,0.014041726388796622116129759812925907115722307601856,0.012113541541906472860614958469496140707517233587558,67,0.011992800547488236722737236984177920186048228100789
68,0.013417945005683213390478610032739356650033357709617,0.016485985863092323597747021723263381736495952014411,0.012105763047015023433095664809197291747874406350352,68,0.012218028461369858010286010620591583451213943269608
69,0.015125106068400616136636360233025389021577211678959,0.015291258148880553091050611903392370715591512142171,0.011923533193464414275565174176321932286715110649311,69,0.012377900777369908904303772115359444705609107667273
70,0.01128585690996016258085854679787691373649138881774,0.011302387166494310126701225418372944150644752816656,0.012217034909380727323862740082499303165671936507611,70,0.011721551082638121736790705929977008448325665044939
71,0.011058979010836916912223135394527373520645596727263,0.0093395301022602828178013662213782543905536809635931,0.012357228721401866403769427711664502556811977879952,71,0.01186940432334347521781362441817011929107818330407
72,0.01005725456871876435572357551197393565889370847799,0.0098564366307380560211687585752618775091104649227121,0.012046795962309316521246852247330516781444385644915,72,0.011606015915768503594324660265624828808724372707594
73,0.015038699647774768621877371568840153770452161552384,0.012384365083748755817084701626288119253994796427552,0.011527235276865355797176148138360423407127492672381,73,0.012342495715429744620583399117186229971904278578263
74,0.011982417129450686253814090800949403170516660566136,0.012639960283186550162180998647495649541239514137392,0.012043704972157951889881541974295007881222220800867,74,0.012585917862863526729250633231099425500152504941312
75,0.012340430620994519054247463103399229389367519615917,0.012968754875105936968615860917968731385179066811389,0.012485550897253036719311689383859845336217324935595,75,0.012455881347931728934161588121780476113696115910242
76,0.010565811381143326054629909027974751789535901025374,0.011057187153349984020191101520998254910238214881482,0.012528143567150022517133087941502730162340079849465,76,0.012654572233218719130426720058818109322948996283666
77,0.014090557985660688454896023735773979979057912714779,0.015012459279047470135322579854041070748901472453733,0.012234486343850963347006074434271989075690661203615,77,0.012818976625767861938442380918901184655502695074664
78,0.012941146216479044583947633439112434583506683338783,0.01336161168093092770548079569020080113826913470496,0.012194036870474543691653916732420320382220982732438,78,0.011992210298596847505359087001521868336277348660752
79,0.01213165323173954486087959119553283948711452921998,0.011732197750692066015131509933528596441118865954181,0.011944970561190186816269828619808263114876467625436,79,0.011649054095847509757375356055411443327208288454161
80,0.010880946158692694822039333008185935103284691649606,0.010790831012983234343301073159651094523518113187324,0.012152190092664137444670281251035435693606613836794,80,0.011616692487277802442955263103835952125156238631729
81,0.011250402053468303413391311644520254020562788355164,0.011004926428330905570598324536716857712098261178866,0.011869051667877532574919360881448159821578108059319,81,0.01237287739578691169376299374807624641334938113989
82,0.011253679333302334825605623596159188259946404286893,0.011395108700817046155104816989021576883123296913577,0.01161067046295118634549847659252664560420547396851,82,0.012168774334794090115230005300405481158477639916779
83,0.011348422480607502566745855963501951602090400683664,0.011993968678085536373903257003440718537959742136729,0.011567818888486075985864874195912412071864304254275,83,0.012211622335540619683432755528625017963242805003889
84,0.011562533849119001843620740873361599221347262300696,0.012441523406358890962813491257372355546871238012423,0.011602387346985264166638993367099637530971887956964,84,0.01260203169105785397112629085004705639050795803325
85,0.011018370883393386806736998569274110781890385624138,0.012478666507647784029170588126919699591663556291133,0.011655748191317089583593053745840016979795628060401,85,0.012161252410807745370634414350706552416878816769444
86,0.013135924694651247826584724610887722207053229794838,0.013547970903560726366457755369213674381346842142691,0.011904479685182322775156484009449158507314742954415,86,0.01274723998623434152815574987648677073348967386683
87,0.011406580773186265803467731841853066753270096178596,0.011354047800275879163973319226887333283489249339595,0.012300901092679225032370058595392841344866902935402,87,0.012696323685131778007045331466076594764170356030318
88,0.011497510860082038484465737169376575721457811596338,0.011939414417938807041308183600038337647138640085264,0.012283051939196521268662666068285716245275399468743,88,0.011637284588342017410802818551516692964761923061546
89,0.013317010947471873219201391787139612810086930494435,0.013035408882798360926964247084602875842277266538253,0.012512563300083811187174850905245001734097546172312,89,0.012193454728546226688022317990817745967956461912643
90,0.012410288951336850578407056556323739826552809972782,0.012446399093308769497783133809354259769063998252113,0.01233276958318858322429579673396950437973857666358,90,0.013020645324481729790688608712294935656938388759361
91,0.013522358240911892326237663387693277439183248134213,0.013279842929968943224335655063206265461899543266616,0.012264950957788718285318109512257343498723268940661,91,0.013263395647781500776915268886786970504404924233352
92,0.012547971532439980334990914986187382496041209378745,0.012659645203177056001971410323985528556490526318925,0.012163501507575417386444254669496174207722814587994,92,0.012085425294806750398352433618063310193113850239094
93,0.012210184839009784643283864150731634137803105488729,0.012381610089952994605109471711261668145188888588426,0.01222685691442730775936197966442313202404891723875,93,0.011857517831471364360478500041226477270016509325124
94,0.012275959691752993450262267409109351312679336842848,0.012278703694663359485801136927648936814951063578122,0.012251567601794691696626547894684534526340716606033,94,0.012659678466214123006271107265786562305412372239053
95,0.010977553961208301348218970244600967145487402376602,0.011109400068921823984080012988170476880300233206041,0.012342253362423956626729219068068920633114109770239,95,0.011651595299449523767297062188742384321741377629752
96,0.013913010839467983495220196072522655938996649638284,0.013357348599943636288475785362194609759812566432156,0.012387451979893292607265946912155751664477858407589,96,0.012016236118289684402462614710696027323829469013759
97,0.012689835834301214117878918614945593645870758336969,0.013175077436130909638526701678367738210978473273006,0.012104012944073615709063219889904171718989342057934,97,0.011902619949797427251717600943725486688323894745021
98,0.012843349898778785141990261870099943042333734410931,0.012723388231665941824507666851504853230278304808616,0.012024015451798466464272041843165728351132998901513,98,0.012430010946462308444440963750527756070854338435825
99,0.012560174759467385376199229140084523415055173245491,0.012533580479056957574972102276362821690659238472104,0.011880508051137707674663080924149743162437126946835,99,0.013064054709274000503098114239230886496192376142998
100,0.010978102564736977666629183351693771486523587554984,0.011071389848741073609204250073977972162973041050672,0.012010266440081030640876278730521042583826282371514,100,0.012881464714881408541684404815764492931953261293178
101,0.011378883845721066032662278504376460186442443500709,0.010768401184734313854526744404321468745188185221558,0.01166949788075222746790760132311574286718374488763,101,0.012521150370909896605634895531211014124111956023902
102,0.010035413545407657578769030536558135024982618688227,0.010753324682446955635520294140941651800697469220091,0.011521671055024098295755010516964936857180796485929,102,0.01167675533694693586959238665675860391479671475787
103,0.012724429323358436911521070602007488226092846161919,0.013244031844689930689950209999024126347177853151248,0.01165269959172178005122635111315289214400132371858,103,0.012013135858889364175368000045710160301119179606224
104,0.012422527851389143522074375199093498878255559247918,0.01203763856903947265067990295693923643629953629725,0.011565663454996899647624501713257418639939950415802,104,0.011966187190409579245378026908852728329461055450218
105,0.010127777315035650200942689324115630888911709917011,0.0099114897157334580310638521980271434569622063411702,0.011561729325944984253530580630548157267112330259806,105,0.012330919857160021134474058630510474162437814931087
106,0.013793061957191870586551064653199616394374515948584,0.011072063635516629023164631641455553237648302988719,0.011919862967382758252868657559447842617899355437722,106,0.012768317811650929062997102863262269679125888946573
107,0.011085084412261543876335883902078949247993477911223,0.0094706754279780233262029804617118806939000186996117,0.011896993642295499108663783258043139336366879531072,107,0.011908818513593998489117597688744583985699121670457
108,0.01070073471822589633253015157197951534584490218549,0.011720403744938642283763667443257790768101037889734,0.011625185558894769984781882759374090995011558862566,108,0.012376233593848183299679157344950224404630700343037
109,0.012389425744588333068881127801627584084087629889837,0.013433622532073555533428324308521602946964893365765,0.012027410121091377779893797769270581489640749493576,109,0.011827417104468081038675439827332134984797980209269
110,0.012904481135234186651476251324636643214027742487815,0.012926344100881054064119619641294719097430578149989,0.012157777928650519140493075754959463993401921503131,110,0.01208091097411653427652048288171221832536954509863
111,0.0099874044895541540897429755785016936009412802377483,0.010401098803952787377463418107739600477177434303077,0.012501867097952796736423975134853102397780588717069,111,0.012333188967133087819376943182196875100232617611326
112,0.013733744672903690917212953420982121666149566863169,0.01291261022262466866471512996908453971707229242324,0.01301403339527773545074703057130284324292647722489,112,0.012944197087477093175954905782911434160684693132305
113,0.014810734677500680594134117645452319855792211455991,0.014252513825135759206802792330790771673640945394394,0.012766457643288515276481872594481283199131991880547,113,0.012373953860466761079264036353772487257815685442215
114,0.01346820366873453298426754882024039550181271351903,0.01347638821261944252684651733241282444998145746627,0.012797547879684687572830201051194956177578124619946,114,0.011892069649263781028368025461570267776944689161327
115,0.013018762664154966678789401022045546518768333044136,0.012938693406368974451468335104005600583264496531323,0.012677996140423674062855521610047771734792425896947,115,0.012091345829339551795243863246172208177469396385628
116,0.011878642140762911777702255568950340247624808398541,0.010965469262663388179600781159456134093281213139854,0.01275152579120496316437181137380822902395647945793,116,0.012024340927197524704105877626453852216917124592672
117,0.011082157420352876511650399818820645486683318381438,0.010177502592978236405057225654067552400926556196941,0.01269277019079428276976788286949303165483472964427,117,0.011648973873988325236384977224299121268160056949472
118,0.0113143271016714101133807687891291715587271937693,0.01060492701227585518778000189565360616917445429096,0.012745096728814018168070324711863284945580408548592,118,0.011692107511816748643111835464691904074761574066659
119,0.011857085572308020828773897088325578463852139066148,0.010617764174925009532084693731535879760047177150945,0.022895916440430035401157025100255888331154555511863,119,0.012034206478788904817262702737561545076441320293033
120,0.013552446548284184361423667861124009448303695535287,0.01176748500273019112441994720957240834225605494639,0.046763408732743712894537377557983649976693283991023,120,0.011925704296211843895662428107002826599843998349028
121,0.013067861892921986645003398923889186000746320814869,0.011904252879870508405452126399383921354210547156555,0.047867927136689757651351169322381696418539880661618,121,0.013040139349573202355548740388010794475192438472094
122,0.016382978292666216416144349339633137785376959527639,0.068023339890007189233816239095079078498019920280543,0.047964155466323182479401749661311109086879257899584,122,0.012698886985073028502090870798855018740910509905929
123,0.26597495961420145841949680409754819265799596905708,0.20693660486008342052298022438332323812810338826333,0.048397105007643077591326795429813926809257752990691,123,0.012884989670780509048838570956130605986534311163376
124,0.013852710629829008752786260549958591292707410502771,0.034990020241173828356881828592055633620898544667814,0.048150124022550940991187937279218782084454021839649,124,0.012468138327944543440475538143364939358878336956089
125,0.012342254644773426413799157787785920614709311848856,0.012004830360427855589243457612146052268276384741935,0.047612287783647877319143906308499179593139518016999,125,0.01212067833810254034975699441282170279663840730818
126,0.012209107543149364955007544239311279010706812186982,0.011859675476040986554956026294414519122196015583222,0.046648663208009044570854281479302196254467714555046,126,0.012437444246144051325490752602863595060916740334573
127,0.011959870897238620265959889731087820163857315947098,0.01226041599440124216293674590433917050402927471042,0.016913711249355688544852020646338689299373722211125,127,0.012696879108432457997593859600261359929161764129206
128,0.012769682780797941105910696022417150086170067879721,0.013350211868437511141034918059583492845259426269768,0.012875772813732110828267629415097572653792212804547,128,0.011789879577318391468420400096359743449880823240832
129,0.011925596187908153391443017397877124352589817135595,0.012339470345548907902179596078472220541035272690676,0.012352101796152693364390231125266821672019952010097,129,0.012696879108432457998188005015840755226720663792257
130,0.011446444984705914676359012277853666184057601640234,0.012354691052746281166266443232944646483219779488548,0.012464800415306311855881329352821264487362538732538,130,0.012437444246144051325978480492528742838652033398253
131,0.012091116432354780325979556182807578279536642185121,0.011834144370638995340959904109097754866711898338586,0.012372965207074569631132995184803460445418668963872,131,0.012120678338102540349608101576262492371875296549544
132,0.01459015353625581718885281546369339644719786974747,0.012213003717965427049460386618345472304884672585866,0.012476714608556139899181199643634394241027101608259,132,0.01246813832794454344056405741212017851011578447338
133,0.011315796432294115623739613528552405870286623468246,0.010600897272938944753005569183373547663941184242136,0.012481050368589354559152601402936821894940067068092,133,0.012884989670780509048523640491891891747989258411984
134,0.013293001316835193263674322545261213823764023800322,0.011867766186665447384110242959439416114407930145035,0.012411498818468151687564493099962576699064291980384,134,0.012698886985073028502655570669941711900875247332203
135,0.012450414446885284966654860463151910376922160139657,0.013328505770133629429563624892303049492114631284259,0.012225840774086719692418190068827666643664591512269,135,0.013040139349573202356371399788294794621746970149799
136,0.011769867650691779361177608420781226516993456243654,0.012426535697464199779048037252298778063320129481121,0.011764779983108662948952876285458199839630198470429,136,0.011925704296211843896219313251471955116253686853224
137,0.010433750487937362551460343876308378696649015182629,0.0098310856924358124865075554778605521734121644374979,0.012041712089175955595363986964403035398848576928036,137,0.012034206478788904817528438212036188729696668650838
138,0.012931577420804176323243652813391180167457150673727,0.010760389352092758487642900468371204660184658372132,0.011813781115761961051851545890442142764625061650869,138,0.011692107511816748643601551709968346352328699848791
139,0.010667696115054462590401647035468629676202567679866,0.010023634869044015876245505665324402032968353956756,0.012046209630903720011320878731412833565325318626752,139,0.011648973873988325237367472485524591663158253761835
140,0.012566653669779802173620984404034395254257105989382,0.011693751208630104464656421037360037323550765166167,0.012083327324735982453057116685489034384788047710962,140,0.01202434092719752470495799880972276818597028677974
141,0.01339745044051512714117357504169103510349714269978,0.013417508130198112371175322021383608690582320270846,0.012388802362230861402536321181754724873869122347969,141,0.012091345829339551796416508576644740667453858633491
142,0.013239298274297737441513320502672890199846733594313,0.012579385392015457982022358476073507612229077453078,0.012412020363795890434947555855740852770452420372749,142,0.011892069649263781028720751494039045797842718951387
143,0.01172885256753398822758067054569663945073898503324,0.011137010741384441026021747670147884013385119919884,0.012642671625423296374858041303036217117838901913274,143,0.012373953860466761079747593434472821284558609951972
144,0.012561978202653919751347438511551637269070269553595,0.013089016927547767973254448877160563469360558535871,0.012633802790670807565994228411564630606570399809893,144,0.012944197087477093175954905782911434160684693132305
145,0.012276567701365425179692437370772544608099607899021,0.0130093825877807108851723435099553918559465740738,0.012357274287847636618803261785513590713590583090666,145,0.012333188967133087819156203614440927982852707395037
146,0.012099440601327575439283431267545321219358811504208,0.012088057063810774216534124167417862042920551129035,0.012214522098194359744397445338490146492040265359589,146,0.01208091097411653427651759128385167321108681834743
147,0.012146209993282044385699649683774473118980097297026,0.011280190514262431730759913975893564938884330798474,0.012324874556772137559883102815976699460710973101283,147,0.011827417104468081037734285856871857687763715014212
148,0.012048829752579750995075544761289676465310094499728,0.010077139800749508408700566531310268396085970768172,0.012095399530145017072993877770908635208410178815289,148,0.012376233593848183299213234502629612716615403706973
149,0.010892949056889507410886269852742791464095262199407,0.010647469734662474900872648796058564392287062940212,0.012176094200812765345269825079529051444929673867331,149,0.011908818513593998488363618895757821709152534373262
150,0.012887472840282362716942960166903106578040194563073,0.012803494325249720705232959970953357403778062072071,0.012246975450624531650010370582427094670358818413141,150,0.012768317811650929062939338534595410269426433551942
151,0.010490371491866625857365506735430216167515027336776,0.011415540722331796660353602409876172110785717159939,0.012455020858884264840232757458409129349855401106392,151,0.012330919857160021134611993350441720279903277272124
152,0.015484176716969244454086181974825087159786107804393,0.014106507748924007501606379117521282886684471437523,0.01236675047571115825046134694295663576855760977326,152,0.011966187190409579245310998997980673848965523141894
153,0.013022044784692026677816391495856596094427004572935,0.012477436199473627912976429638886997941121082409885,0.012440905429763668869886730666978112504393396063408,153,0.012013135858889364174948382123621753019160692920555
154,0.012106039238089185584651828633644121691048667344148,0.012062469629899567081865098599400673053143289324541,0.012400634779210871902307970269164852471816778185192,154,0.011676755336946935869480335711333801801291220840888
155,0.012824074927127673641171244156913844314260586543242,0.011047244164888184814509017984327710318774015991453,0.012470953231037909510659796372651308772803803646769,155,0.012521150370909896606297604063820454159722941389346
156,0.010761025814600030866822517753092491865629654057557,0.010855785063394548630819475830681396827207333871383,0.012463047576627124961236655028879068141112185230668,156,0.012881464714881408542021705808958949228656264435159
157,0.011728799805050946736421257761510137176963475269531,0.011580300569581517427868321997361014332466928991925,0.012558543433701878063633570901937585544733926618781,157,0.013064054709274000503736289275721721644370237209485
158,0.012256597031326515623031946870119535120124965033028,0.012788791191637118937987682412633335011560510630316,0.012515159783962700364424066125461304907088130481238,158,0.012430010946462308444257681417240573489170778072925
159,0.014048957979187707935151785496735721281424957851414,0.013989248522957031850512223295340350101696604253069,0.012386790649552337937977611049021906383263821485993,159,0.011902619949797427251478202011128421547541336058651
160,0.012916392072340073017500876144392218947132278117351,0.012555786307970974988090137099381291745301519012518,0.012592710611310857692019214935338440200914992114381,160,0.012016236118289684402462614710696027323829469013759
161,0.012294053016188848197829118795085245885445601743413,0.013103516693213845792023222534714855873426981100961,0.012670780444630901537223210646243308125290040676094,161,0.011651595299449523767425109004203090400554265235814
162,0.013138912868448792518789083996798641718051214866136,0.013519661819026397998828462519157429305924352745779,0.012669390529037799883543675870247348964297324463197,162,0.012659678466214123006453089946573395494094783679622
163,0.011410321394150994866653332608652515745006894576363,0.011893657608798974417514454213790191540403640392742,0.012842347211250244385935051649193426394544660849663,163,0.011857517831471364359917637039288250552655781153018
