k_res,PSD_periodogram,PSD_periodogram_hamm,PSD_mt,k_we,PSD_welch
192,0.0114058645024879,0.0119619945790364,0.0119120969584936,192,0.0366447404006622
193,0.0108026410430756,0.0115000797586019,0.0118561583725264,193,0.017080036262096
194,0.0127063290969695,0.0128357312755442,0.0120101902226397,194,0.0123463730077027
195,0.0133753560772652,0.013096767790913,0.01170492890315,195,0.0122896928519442
196,0.0120778793561297,0.0134145367248982,0.0120205438237828,196,0.011765563910338
197,0.0120431415801474,0.0128447127667835,0.0119517858018852,197,0.0121143594260092
198,0.0107834503186908,0.010511591167841,0.01190500972819,198,0.0129640805447838
199,0.013071481132841,0.0110898171670739,0.0120293738258729,199,0.0120039125883366
200,0.0102512626358161,0.0108736412769854,0.0122600422591511,200,0.0117596611142054
201,0.0132872370272582,0.0124355648489407,0.0124555600448954,201,0.01198212524893
202,0.0131475824636861,0.0133080689415082,0.0123502676594625,202,0.0121805738457518
203,0.0129021490764712,0.0137378771074887,0.0124679456760616,203,0.0115458542234648
204,0.0143615582577339,0.0134835070079809,0.0127877451426648,204,0.0118074162370639
205,0.00987031978161511,0.0103248692509704,0.0125243772132305,205,0.0125410184686595
206,0.0126173351411009,0.0104536168916137,0.0122220480218712,206,0.0121023305908921
207,0.0126106776838379,0.0110298892464157,0.0119898103043875,207,0.0118982404893882
208,0.0112610079100558,0.0123151109927083,0.011731542673539,208,0.011748904619469
209,0.0124743357397157,0.0109496297474269,0.0118194239811023,209,0.0121524845606411
210,0.0103854100147465,0.00981836877444806,0.0115512282271778,210,0.0118696412427396
211,0.01224684272533,0.0120102341750895,0.0115261699509717,211,0.0114815209299097
212,0.0105760215197133,0.0119544795076904,0.0118617912330303,212,0.0126885973016757
213,0.0117391283753849,0.0126208009071384,0.0118912303235602,213,0.0131480040346527
214,0.0121321955810245,0.012979226050847,0.0117297877770152,214,0.012273863754884
215,0.0128047333102135,0.0129279250774087,0.0118904051266381,215,0.0117432800668884
216,0.0126958235611464,0.0123489792991578,0.0121774021668798,216,0.0126265801666848
217,0.0108247274287766,0.011909981429421,0.0121752080365961,217,0.0123643869357171
218,0.0128942637597869,0.0128472477775254,0.0120833335877558,218,0.0125901282333821
219,0.0116587236591188,0.0126182885474872,0.011933669024703,219,0.0126160821591886
220,0.0122538417754075,0.0125173838072714,0.0118498142035443,220,0.0123806754612251
221,0.0110083365345117,0.0109169035158593,0.0118627380597961,221,0.0124182006553214
222,0.011525874927685,0.0117414504216263,0.0117383804566285,222,0.0119784630289997
223,0.0116281972481933,0.0114148424075203,0.0118189640606606,223,0.0123102491846394
224,0.0108337970982825,0.0112082338740893,0.0116238842539597,224,0.014344746279392
225,0.0135448176866402,0.0134467639240997,0.0116968386069696,225,0.0528209861704931
226,0.0131277730508908,0.0121086944726054,0.0118782306784493,226,0.031653100598772
227,0.011199845884258,0.0102651880149069,0.0117433813277413,227,0.0127516879892453
228,0.0111644395422493,0.0113044433982884,0.0125262835623335,228,0.012985477781473
229,0.0114458052857889,0.0110888931336037,0.0125766892052475,229,0.0122646645606466
230,0.0126956102186774,0.0118542232406029,0.0127122878236245,230,0.0122530070639466
231,0.0150731782589188,0.014811335152316,0.0126621728103811,231,0.0125715894694945
232,0.0133555974798351,0.0145892287179281,0.0129153003795958,232,0.0116570838157272
233,0.0136414807135216,0.0137185285164406,0.0128498020737041,233,0.0113428260797368
234,0.0118285017271973,0.0124091421855556,0.0126856078416322,234,0.0120825815618484
235,0.0137502387672159,0.0130734372190382,0.0125173468287279,235,0.0130960723844902
236,0.0106435993517632,0.012421934000551,0.0121559456173978,236,0.0128195606725394
237,0.0125720704003765,0.0125623537681316,0.0117834252640136,237,0.0120474426503758
238,0.0108559290289921,0.0111937138966522,0.0119157927004955,238,0.0123737644610515
239,0.0109110373396885,0.011453316043911,0.0115192806196865,239,0.012223295055349
240,0.0109461381685561,0.0109482657285347,0.0116715124979989,240,0.0125506746797844
241,0.0126413999873861,0.012792258875084,0.0115974089403102,241,0.0126296290656192
242,0.0114721830198763,0.0114364576462309,0.0120942020095707,242,0.0125307801338256
243,0.0102035021820291,0.0106167954054611,0.0120855015033323,243,0.0128834380857882
244,0.0137747280941465,0.0141448184296389,0.0121226935985315,244,0.0123035264206083
245,0.0122118074559122,0.0130194496188454,0.0122420348885435,245,0.0117059741026492
246,0.0133150265392434,0.0128762266788904,0.0122522989927361,246,0.0118420873141051
247,0.0123596552049654,0.0128438119366341,0.0124591030266243,247,0.0125200181891869
248,0.0125722052706542,0.0129549760363145,0.0121938296588711,248,0.0126587064205305
249,0.0129013520428773,0.0125032941984986,0.0123924655079082,249,0.0125190148920057
250,0.0105723733515627,0.010235617460212,0.0122551217522639,250,0.0120473579555265
251,0.0123604876907031,0.0134100050849168,0.012520273018677,251,0.0115485646536845
252,0.01287024270698,0.0147482446566997,0.0163173652237758,252,0.0119215105603333
253,0.0121281322210289,0.013652661944236,0.0295735077629787,253,0.0123702715340841
254,0.0130308400970494,0.0124760785302678,0.0301693914088979,254,0.0123984294583255
255,0.0121668587462895,0.0330964000480639,0.0304373923761148,255,0.0126214673153844
256,0.146685325076884,0.110789974168685,0.0304845740101267,-1,nan
257,0.0114315515672817,0.0266339850079475,0.0304854599259383,-1,nan
258,0.012469137186285,0.0127825644097142,0.0306076160501705,-1,nan
259,0.0128288691479038,0.0119694925064256,0.0301509848771465,-1,nan
260,0.0135523249983114,0.0124273669395479,0.0160003146173353,-1,nan
261,0.014834139170128,0.0138305758388148,0.0130602840366849,-1,nan
262,0.00927358052018496,0.0103511909026427,0.0127571055068025,-1,nan
263,0.0124594746235922,0.0133241470579258,0.0125043886614057,-1,nan
264,0.011035136348566,0.0146559137235385,0.0124011827758758,-1,nan
265,0.0139262658409323,0.0137827001950114,0.0121997502471887,-1,nan
266,0.0112036148094865,0.0114780032713046,0.0124513154889305,-1,nan
267,0.0111630246819468,0.0108748957777954,0.0125552156740973,-1,nan
268,0.0136360500689443,0.0127133263392849,0.0124067906788837,-1,nan
269,0.012394970614052,0.01267758344272,0.0122509278217067,-1,nan
270,0.0133076023405473,0.0124298436846169,0.0123025265521883,-1,nan
271,0.0104214415729041,0.00989632824408086,0.0124476913810397,-1,nan
272,0.0111745232927591,0.0116189520173539,0.0124352054093322,-1,nan
273,0.0127899224432101,0.0126281737881603,0.0122198602761721,-1,nan
274,0.0123082368972935,0.0125650253168324,0.0118147462972162,-1,nan
275,0.0136599470059675,0.0124811154520084,0.0117453674266914,-1,nan
276,0.0115772192733078,0.0115321362984599,0.0116894176539753,-1,nan
277,0.0115721622334573,0.0106372634158024,0.0117512578195822,-1,nan
278,0.0106767176176612,0.00987252270636909,0.0119450954873782,-1,nan
279,0.0101709863874682,0.00930226332175959,0.0115853984646282,-1,nan
280,0.0121470760782177,0.0115117550388278,0.0115237847579574,-1,nan
281,0.013614198587522,0.0127720997242068,0.0114012699497961,-1,nan
282,0.010995340502405,0.0123815199683268,0.0117198460657135,-1,nan
283,0.0120835345966553,0.0120223797965167,0.0117703748525427,-1,nan
284,0.0114636916768517,0.0102455984127941,0.0114909000109189,-1,nan
285,0.0129054624704768,0.0114515060905892,0.0113491695338459,-1,nan
286,0.0113519811948257,0.00996229074520986,0.0116406886779655,-1,nan
287,0.0101953210303638,0.00932388234165511,0.0115674604031235,-1,nan
288,0.0123993002577839,0.0118001845977318,0.0116484851767588,-1,nan
289,0.0125682082593169,0.0108509444490519,0.0119237086683895,-1,nan
290,0.0102503256769391,0.0102708296148108,0.012236439124366,-1,nan
291,0.0136826386794517,0.0124029106649907,0.0122328593446132,-1,nan
292,0.012905004393851,0.0131773818118434,0.0123591256099812,-1,nan
293,0.0135956172240363,0.0138650987819899,0.012275146503324,-1,nan
294,0.0112202953303356,0.0118513185403242,0.012609279920822,-1,nan
295,0.0132065574459445,0.0125911585262092,0.0122288646849767,-1,nan
296,0.01150026431932,0.0109712214771809,0.0118883440986197,-1,nan
297,0.0120592891506518,0.0113744044628236,0.0118134837568348,-1,nan
298,0.010426113810142,0.0117499509070564,0.0119709135778712,-1,nan
299,0.0112441148569424,0.0116195673126124,0.0117371159195995,-1,nan
300,0.0110574330453435,0.0123851859444732,0.0116779797351137,-1,nan
301,0.0126307263895591,0.0125238205840953,0.0120896099968599,-1,nan
302,0.0114429289219272,0.0109187670755074,0.0119329668819581,-1,nan
303,0.0129676646171431,0.012098248104552,0.0121531603079801,-1,nan
304,0.011996284930865,0.0121244512625712,0.0124364761332534,-1,nan
305,0.0111687243629505,0.012136570589679,0.0122682901053837,-1,nan
306,0.0135098934009889,0.0126083547756105,0.012509602424423,-1,nan
307,0.0127724843966237,0.012380884672236,0.0126332349603737,-1,nan
308,0.0113388993294475,0.0123641412281194,0.0124586490426938,-1,nan
309,0.0140642744876395,0.0147728902521475,0.0123842974879413,-1,nan
310,0.0116729144952713,0.0135587913107505,0.0125606666490408,-1,nan
311,0.0110463352315206,0.0119527030432137,0.0125923208500316,-1,nan
312,0.0114702707074472,0.0126311162877857,0.0127587563912547,-1,nan
313,0.01447713769272,0.013425184448283,0.01249067317094,-1,nan
314,0.0126278883232743,0.0127562702471751,0.0120381658125652,-1,nan
315,0.0125912817374971,0.0123821386669408,0.0119678065495078,-1,nan
316,0.00999315311013214,0.00912672567320441,0.0120818600089277,-1,nan
317,0.0112175007434104,0.00965716334848779,0.0120585005892152,-1,nan
318,0.0120221336570827,0.0107106597987885,0.01214707201611,-1,nan
319,0.0116199646636914,0.0105882402380195,0.0123836305978104,-1,nan
320,0.0133593333866097,0.0129998378365609,0.0124254753616011,-1,nan
321,0.0131319183291774,0.012609847639967,0.0126239595854814,-1,nan
322,0.0136833186423592,0.0140855428575356,0.0126866195864802,-1,nan
323,0.0133895888952048,0.0132903859056023,0.0126602202348039,-1,nan
324,0.0125490205334825,0.0111490972673577,0.0127409737176463,-1,nan
325,0.0123621483705157,0.0115302052625211,0.0124803210098136,-1,nan
326,0.0112018277278539,0.0110996986573742,0.01219444201795,-1,nan
327,0.0112442862074718,0.0119792914541752,0.0120821875375041,-1,nan
328,0.0122524709397841,0.0123997447114788,0.0119404178765356,-1,nan
329,0.010628852520489,0.0105690835071692,0.0118987513651447,-1,nan
330,0.0126611103657433,0.0122435167759639,0.0120028434172078,-1,nan
331,0.0124918407849912,0.0127747113464074,0.012321040152015,-1,nan
332,0.0114208076620084,0.0113554890180625,0.0122025823912021,-1,nan
333,0.0115421265348691,0.0121422890704822,0.012051262689203,-1,nan
334,0.0135235111657857,0.0130345599434619,0.0121153189271269,-1,nan
335,0.0122416379141027,0.0107025370027847,0.0121276536660313,-1,nan
336,0.0110708997429746,0.010119724505317,0.0122066251939711,-1,nan
337,0.0129082950523933,0.0130193478781532,0.0122702278044044,-1,nan
338,0.0138502369364594,0.0144502987911206,0.0120100243112257,-1,nan
339,0.0108008879957537,0.0113838136558925,0.0122056102709015,-1,nan
340,0.0109538863171341,0.0120692837850267,0.0123316628940916,-1,nan
341,0.013397482777148,0.0141561937103347,0.0122131435038091,-1,nan
342,0.0131739387180216,0.0130136375213587,0.0121848372028437,-1,nan
343,0.0119011776427104,0.011044381418392,0.0118500461358386,-1,nan
344,0.0116228448626621,0.0113390173244895,0.0122240034512287,-1,nan
345,0.0115552148410852,0.0126608054726627,0.0117589458271366,-1,nan
346,0.00985541041811334,0.0106421127330735,0.01165007014064,-1,nan
347,0.0130211799366009,0.0107226645697412,0.0118571033009674,-1,nan
348,0.0109468334633553,0.0103135370445145,0.0122232817391301,-1,nan
349,0.0109856082355259,0.0119934204733994,0.0121593640088047,-1,nan
350,0.0126876763264922,0.0135548243436963,0.0123089586328581,-1,nan
351,0.0158963872548475,0.0154760417057798,0.0125720895882616,-1,nan
352,0.0111485611926704,0.0126681163320393,0.0126983715499205,-1,nan
353,0.012664722734859,0.0130339049804824,0.0133149183491424,-1,nan
354,0.013662676661012,0.0131274591422068,0.0132593574465705,-1,nan
355,0.0114072997250569,0.0121282281980633,0.0127257700482949,-1,nan
356,0.013370862176094,0.0135076555825093,0.0126984743525908,-1,nan
357,0.0135695724617542,0.0133754112426885,0.0125082238005656,-1,nan
358,0.0114450326500175,0.0123791323206321,0.0123954631578253,-1,nan
359,0.0132648654222291,0.0128449351773309,0.0121079410110824,-1,nan
360,0.0117115270694808,0.011293578436648,0.0121868811389832,-1,nan
361,0.0106538932363497,0.0112471100533541,0.0119532067950715,-1,nan
